title	link	description	pubDate
<b>증권</b>업계 디지털 자산관리에 힘…온라인 PB 소통 창구도 다변화	http://biz.newdaily.co.kr/site/data/html/2021/08/25/2021082500132.html	"최근에는 <b>MZ</b>세대뿐 아니라 4050세대 등 신규 고객들을 대상으로 체험 이벤트를 전개하며 상담 서비스를 재차 알리는 활동도 이어갔다. 유안타<b>증권</b>은 비대면 계좌개설 서비스 첫 개시 때부터 HTS, MTS 등 온라인 이용... "	"Wed, 25 Aug 2021 15:26:00 +0900"
"'게임처럼 쉽게' NH<b>증권</b>, <b>MZ</b>세대 투자놀이터 열었다"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=648&aid=0000003203	금융투자업계의 디지털 전환 경쟁이 치열한 가운데 NH투자<b>증권</b>이 <b>MZ</b>세대(밀레니얼+Z세대)를 겨냥해 모의투자부터 투자성향 분석까지 할 수 있는 디지털 플랫폼을 선보였다. 아직 투자 경험이 없는 2030 초보 주식... 	"Mon, 23 Aug 2021 14:24:00 +0900"
"NH투자<b>증권</b>, <b>MZ</b>세대 겨냥 '온라인 투자 놀이터' 오픈"	http://www.joynews24.com/view/1398452	NH투자<b>증권</b>이 <b>MZ</b>세대를 겨냥한 '온라인 투자 놀이터'를 열었다. 23일 NH투자<b>증권</b>이 브랜드 디지털 플랫폼 '투자가 문화로'를 공개했다고 밝혔다. 이 플랫폼은 △슈퍼스톡마켓 △솔루션센터 △게임랜드 △문화살롱 △NH쇼룸... 	"Tue, 24 Aug 2021 10:04:00 +0900"
"NH투자<b>증권</b>, 브랜드 디지털 플랫폼 '투자가 문화로' 공개"	http://www.newsfreezone.co.kr/news/articleView.html?idxno=331990	'투자가 문화로' 구성 /ⓒNH투자<b>증권</b> 투자 경험이 없는 <b>MZ</b>세대 고객들이 부담 없이 투자를 쉽고 재미있게 접할 수 있도록 '투자 놀이터' 컨셉으로 출범했다. 게임과 같은 놀이처럼 주식과 투자문화를 경험할 수 있도록... 	"Mon, 23 Aug 2021 16:02:00 +0900"
"NH투자<b>증권</b>, <b>MZ</b>세대 겨냥 '투자가 문화로' 디지털 플랫폼 오픈"	http://www.fntimes.com/html/view.php?ud=202108231432009037179ad43907_18	<b>MZ</b>세대 고객 위한 온라인 '투자 놀이터' 콘셉트 NH투자<b>증권</b>이 브랜드 디지털 플랫폼 ‘투자가 문화로’를 23일 공개했다. ‘투자가 문화로’는 디지털상의 NH투자<b>증권</b>의 브랜딩 공간으로 비대면 문화 확산 속에서 시공간... 	"Mon, 23 Aug 2021 14:40:00 +0900"
"NH투자<b>증권</b>, <b>MZ</b>세대 겨냥 ‘투자가 문화로’ 브랜드 디지털 플랫폼 오픈"	http://www.betanews.net:8080/article/1276854.html	"NH투자<b>증권</b> 관계자는 “언택트 시대에 <b>MZ</b>세대들에게 투자 진입 장벽을 낮추고, 투자자들에게 다양한 투자 경험을 제공하기 위해 이런 이벤트를 마련했다”며 “’투자가 문화로’를 통해 당사는 미래 주요 고객층인... "	"Mon, 23 Aug 2021 20:54:00 +0900"
정용진 부회장도 '아미' 선언…BTS 손잡고 <b>MZ</b>세대 공략	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=437&aid=0000273888	조은영 SSG닷컴 바이어는 &quot;하이브와 협업한 상품 구매를 위해 처음 새벽배송을 이용한 고객이 늘었고 <b>MZ</b>세대... 박신애 KB<b>증권</b> 연구원은 &quot;2분기에 SSG닷컴 적자가 확대된 모습이 걱정스러울 수 있으나 지금은 손익... 	"Tue, 17 Aug 2021 11:30:00 +0900"
"미래에셋<b>증권</b>, 'm.Club' 100만 고객 달성 기념 이모티콘 지급"	http://www.newspim.com/news/view/20210823000286	권오만 미래에셋<b>증권</b> 디지털비즈 본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... 	"Mon, 23 Aug 2021 10:29:00 +0900"
"NH證, <b>MZ</b>세대 위한 '투자가 문화로' 플랫폼 오픈"	http://www.meconomynews.com/news/articleView.html?idxno=57200	온라인 '투자 놀이터' 컨셉 구현 [시장경제=양일국 기자] 사진=NH투자<b>증권</b> 제공 NH투자<b>증권</b>이 브랜드 디지털... '투자가 문화로'는 투자 경험이 없는 <b>MZ</b>세대 고객들이 부담 없이 투자를 쉽고 재미있게 접할 수 있도록 '투자... 	"Tue, 24 Aug 2021 10:26:00 +0900"
"미래에셋<b>증권</b>, 엠클럽 100만 고객 달성 기념 이벤트 실시"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004957546	권오만 미래에셋<b>증권</b> 디지털Biz본부장은 “최근에 신규 개인투자자와 <b>MZ</b>세대(밀레니얼+Z세대)의 투자 비중이 높아지고 있다”며 “m.Club은 앞으로도 쉽고 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를... 	"Mon, 23 Aug 2021 10:46:00 +0900"
미래에셋<b>증권</b> 이모티콘 지급 이벤트	http://www.naeil.com/news_view/?id_art=396638	"권오만 미래에셋<b>증권</b> 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 13:30:00 +0900"
"NH투자, '투자가 문화로' 브랜드 플랫폼 오픈… <b>MZ</b>세대 타깃"	http://www.bizwnews.com/news/articleView.html?idxno=26946	NH투자<b>증권</b> 관계자는 &quot;언택트 시대에 <b>MZ</b>세대들에게 투자 진입 장벽을 낮추고?투자자들에게 다양한 투자 경험을 제공하기 위해 이벤트를 마련했다&quot;면서?&quot;투자가 문화로를 통해 미래 주요 고객층인 <b>MZ</b>세대와의 관계를... 	"Mon, 23 Aug 2021 13:35:00 +0900"
"NH투자<b>증권</b>, '투자가 문화로' 브랜드 디지털 플랫폼 오픈"	http://www.consumernews.co.kr/news/articleView.html?idxno=633912	NH투자<b>증권</b>(대표사 정영채)이 <b>MZ</b>세대를 겨냥한 브랜드 디지털 플랫폼 '투자가 문화로'를 공개했다고 23일 밝혔다. '투자가 문화로'는 디지털상의 NH투자<b>증권</b>의 브랜딩 공간으로 비대면 문화 확산 속에서 시공간 제약 없는... 	"Mon, 23 Aug 2021 10:54:00 +0900"
"NH투자<b>증권</b>,브랜드 디지털 플랫폼 '투자가 문화로' 오픈"	http://www.thefirstmedia.net/news/articleView.html?idxno=80874	"NH투자<b>증권</b> 관계자는 &quot;언택트 시대에 <b>MZ</b>세대들에게 투자 진입 장벽을 낮추고, 투자자들에게 다양한 투자 경험을 제공하기 위해 이런 이벤트를 마련했다&quot;며 &quot;'투자가 문화로'를 통해 당사는 미래 주요 고객층인 <b>MZ</b>세대와의... "	"Mon, 23 Aug 2021 15:30:00 +0900"
"미래에셋<b>증권</b>, 해외선물 모의투자 오픈"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005015709	"앞으로도 투자를 처음 접하는 <b>MZ</b>세대를 대상으로 하는 모의투자 대회 운영 컨설팅, 비대면 투자 특강 등을 적극 지원해나갈 예정이다. 미래에셋<b>증권</b> 관계자는 “기존 거래소의 모의거래 시스템만 허용됐던... "	"Fri, 20 Aug 2021 10:03:00 +0900"
"<b>증권</b>사,?디지털 바람 속?3년 만에 지점?174곳 폐쇄"	https://www.ceoscoredaily.com/page/view/2021082015575110615	"또한 급격히 늘어난 <b>MZ</b>세대 고객들이 <b>증권</b>사 리테일 부문의 차세대 성장동력으로 떠올랐고, 젊은 세대들의 메타버스(가상세계)에 대한 관심이 높아지며 <b>증권</b>사들의 온라인 플랫폼 개발 경쟁이 더 치열해질 전망이다.... "	"Mon, 23 Aug 2021 07:02:00 +0900"
"두나무 '<b>증권</b>플러스 비상장', <b>MZ</b>세대 비중 45% 육박"	https://www.ekn.kr/web/view.php?key=20210820010003273	두나무는 올해 6월 <b>증권</b>플러스 비상장에서 전체 회원 수 대비 <b>MZ</b> 세대가 차지하는 비중이 45%에 달한다고 20일 밝혔다. 누적 거래 건수도 꾸준한 상승 추이를 보이며 출시 1년 반 만에 누적 거래 10만 건을 돌파했다. 현재... 	"Fri, 20 Aug 2021 10:26:00 +0900"
"[세대교체] 넥슨 엔씨소프트 넷마블 <b>MZ</b>세대는 달라, 메타버스도 준비"	https://www.businesspost.co.kr/BP?command=article_view&num=246913	"넥슨, 엔씨소프트, 넷마블이 <b>MZ</b>세대(1980년대 초반~2000년대 초반 태생)를 겨냥해 내세운 전략이다. 24일... 신한금융투자 한국투자<b>증권</b> 7. 삼성<b>증권</b> KB<b>증권</b> 8. 넥슨 엔씨소프트 넷마블 9. 무신사 이랜드월드 3부. 새로운 세대가... "	"Tue, 24 Aug 2021 10:26:00 +0900"
"'나는 소문형?'...NH투자<b>증권</b>, '투자가 문화로' 플랫폼 론칭"	http://www.whitepaper.co.kr/news/articleView.html?idxno=208918	"NH투자<b>증권</b> 관계자는 &quot;언택트 시대에 <b>MZ</b>세대들에게 투자 진입 장벽을 낮추고, 투자자들에게 다양한 투자 경험을 제공하기 위해 이런 이벤트를 마련했다&quot;며 &quot;'투자가 문화로'를 통해 당사는 미래 주요 고객층인... "	"Mon, 23 Aug 2021 14:26:00 +0900"
"미래에셋<b>증권</b>, 해외선물 모의투자 오픈"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004695128	최근 진행했던 대학생 모의투자 챌린지에서는 총 1426명이 지원하는 등 <b>MZ</b>세대(20~30대)의 많은 호응을 얻었다. 미래에셋<b>증권</b> 관계자는 “기존 거래소의 모의거래 시스템만 허용됐던 파생상품시장 모의거래 인증도 현재... 	"Fri, 20 Aug 2021 10:06:00 +0900"
"미래에셋<b>증권</b>, 엠클럽 100만 고객 기념 이모티콘 지급"	http://www.shinailbo.co.kr/news/articleView.html?idxno=1450879	"권오만 미래에셋<b>증권</b> 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 11:54:00 +0900"
"미래에셋<b>증권</b>, m.Club 100만 고객 돌파"	http://www.lcnews.co.kr/news/articleView.html?idxno=23177	"미래에셋<b>증권</b> 권오만 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해 최선을... "	"Mon, 23 Aug 2021 16:46:00 +0900"
[<b>증권</b>소식] '삼성글로벌메타버스펀드' 설정액 500억 돌파 등	https://www.asiatime.co.kr/article/20210823500213	NH투자<b>증권</b> 관계자는 &quot;언택트 시대에 <b>MZ</b>세대들에게 투자 진입 장벽을 낮추고 투자자들에게 다양한 투자 경험을 제공하기 위해 이런 이벤트를 마련했다&quot;며 &quot;투자가 문화로를 통해 당사는 미래 주요 고객층인 <b>MZ</b>세대와의... 	"Mon, 23 Aug 2021 14:24:00 +0900"
"브랜드 디지털 플랫폼, NH투자<b>증권</b> '투자가 문화로'"	http://www.discoverynews.kr/news/articleView.html?idxno=631865	"?NH투자<b>증권</b>은?브랜드 디지털 플랫폼 '투자가 문화로'를 공개했다, 투자 경험이 없는 <b>MZ</b>세대 고객들이 부담 없이 투자를 쉽고 재미있게 접할 수 있도록 '투자 놀이터' 컨셉으로 게임과 같은 놀이처럼 주식과 투자문화를... "	"Wed, 25 Aug 2021 14:42:00 +0900"
"미래에셋<b>증권</b>,?엠클럽?100만?고객?달성?기념해 이모티콘?지급?이벤트"	https://www.businesspost.co.kr/BP?command=article_view&num=246877	권오만 미래에셋<b>증권</b> 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하겠다&quot;고 말했다.... 	"Mon, 23 Aug 2021 18:46:00 +0900"
"미래에셋<b>증권</b>, ‘엠클럽’ 100만 고객 달성 기념 이모티콘 지급"	https://www.ekn.kr/web/view.php?key=20210823010003677	권오만 미래에셋<b>증권</b> 디지털비즈 본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;엠클럽은 앞으로도 쉽고 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... 	"Mon, 23 Aug 2021 13:24:00 +0900"
"NH투자<b>증권</b>, ‘투자가 문화로’ 브랜드 디지털 플랫폼 오픈"	http://www.cnbnews.com/news/article.html?no=507121	"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 사진=NH투자<b>증권</b> NH투자<b>증권</b>이 브랜드 디지털 플랫폼 ‘투자가 문화로’를... ‘투자가 문화로’는 투자 경험이 없는 <b>MZ</b>세대 고객들이 부담 없이 투자를 쉽고 재미있게 접할 수 있도록... "	"Mon, 23 Aug 2021 14:00:00 +0900"
"NH투자<b>증권</b>, ‘투자, 문화가 되도록’ 고객 지원한다"	http://thepublic.kr/news/newsview.php?ncode=1065605954709328	‘투자가 문화로’는 디지털상의 NH투자<b>증권</b>의 브랜딩 공간으로 비대면 문화가 확산하는 가운데 고객에게 시공간에 제약이 없는 새로운 경험을 제공하기 위해 마련됐다. ‘투자가 문화로’는 <b>MZ</b>세대 고객들이 부담 없이... 	"Mon, 23 Aug 2021 19:06:00 +0900"
"미래에셋<b>증권</b> m.Club 100만 고객 달성 , 이모티콘 지급 이벤트"	http://www.newsbrite.net/news/articleView.html?idxno=161437	"미래에셋<b>증권</b> 권오만 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해 최선을... "	"Mon, 23 Aug 2021 14:26:00 +0900"
"미래에셋<b>증권</b>, 엠클럽 이용자 100만 달성 기념 이모티콘 지급"	http://www.techholic.co.kr/news/articleView.html?idxno=199890	"권오만 미래에셋<b>증권</b> 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 15:56:00 +0900"
[위드코로나 시대⑦]유튜브는 기본…비대면 전담 부서까지 꾸린 <b>증권</b>가	http://www.newsway.co.kr/news/view?tp=1&ud=2021082311082836113	한 <b>증권</b>사 관계자는 “유튜브 이용에 능숙한 30대 이하 <b>MZ</b>세대가 <b>증권</b> 투자에 대거 유입된 덕에 <b>증권</b>사들의 유튜브 마케팅이 더 불을 뿜고 있다”며 “신규 계좌 유치만큼이나 구독자를 더 많이 유치하는 것에도 노력을... 	"Mon, 23 Aug 2021 11:34:00 +0900"
"한국투자<b>증권</b>, '미니스탁' 다운로드 100만회 돌파"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010667194	한국금융지주 자회사 한국투자<b>증권</b>은 모바일 해외주식투자 플랫폼 '미니스탁(ministock)' 앱 누적 다운로드... 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b>세대(1980~2000년대생)들이 주력 사용자층인 셈이다. ▲한 눈에 알아볼... 	"Tue, 17 Aug 2021 10:03:00 +0900"
[백세금융] <b>MZ</b>세대 재테크 신풍속도 '조각 투자'	http://www.newsprime.co.kr/news/article.html?no=551386	사회 초년생을 포함한 <b>MZ</b>세대의 예술품 거래와 빌딩 매매가 늘었다고 하는데요. 금수저가 아니더라도 고가품... 상업용 부동산을 부동산디지털수익<b>증권</b>(DABS)으로 전환해 모바일 앱에서 쉽게 사고팔 수 있도록... 	"Mon, 23 Aug 2021 18:04:00 +0900"
"[<b>증권</b>오늘]미래에셋<b>증권</b>, m.Club 100만 고객 달성 기념 이모티콘 이벤트 실시"	http://www.sisaon.co.kr/news/articleView.html?idxno=130813	"미래에셋<b>증권</b> 권오만 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 14:04:00 +0900"
"미래에셋<b>증권</b>, m.Club 100만 고객 달성 기념 이모티콘 지급 이벤트"	http://www.paxetv.com/news/articleView.html?idxno=125185	"권오만 미래에셋<b>증권</b> 디지털Biz본부장은 &quot;최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다&quot;며 &quot;m.Club은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 19:47:00 +0900"
"미래에셋<b>증권</b>, 'm.Club' 100만 고객 달성 기념 이모티콘 지급 이벤트"	http://www.ftoday.co.kr/news/articleView.html?idxno=222400	권오만 미래에셋<b>증권</b> 디지털Biz본부장은 &quot;최근?신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 커지고 있다&quot;면서 &quot;m.Club은 앞으로도 쉽고 다양한 콘텐츠를 통해 고객의 투자에 도움이 되는 서비스를 제공하기 위해... 	"Mon, 23 Aug 2021 11:22:00 +0900"
"미래에셋<b>증권</b>, 엠클럽 100만 고객 기념 '단발신사숙녀 이모티콘' 지급"	http://www.datanews.co.kr/news/article.html?no=114755	"권오만 미래에셋<b>증권</b> 디지털비즈본부장은 “최근에 신규 개인투자자와 <b>MZ</b>세대의 투자 비중이 높아지고 있다”며 “엠클럽은 앞으로도 쉽고, 다양한 콘텐츠를 통해 고객의 투자에 도움 되는 서비스를 제공하기 위해... "	"Mon, 23 Aug 2021 11:10:00 +0900"
